param_1,param_2,param_3,param_4,param_5,param_6,param_7,param_8,outcome
0.37774034669998086,-0.914402477274782,-1.2184796402420577,-0.0923049364494331,0.7891369583290573,0.5923405767738936,-0.49630778455174246,0.6675059449034865,0
1.0963241572443692,0.00016166440218279564,-0.7828557963638841,-1.0886839247963307,0.3377381747433057,0.5538541509937067,0.45200313531617864,-0.03578140688818621,1
-0.48848508413717445,0.508784832295268,-1.6963905789969445,0.11542821929712592,-0.4782022921350138,-1.085985999933934,0.3417803670388901,0.3771810511371233,0
-1.1958514875107804,2.161880550596915,0.6560952276414688,-0.7497088271938266,0.2199171622412381,-0.15176645698399638,-1.186621151085956,-1.5598942663395914,1
0.1731216229723222,0.5942285782328417,0.11552437244254257,-0.9826319169977806,-0.2978645084804772,0.37018518881861495,-0.31780781376697664,-0.6876506935060981,1
1.0246832064387215,0.12296193590208675,0.017333618046514985,0.49219778906302325,-1.1059259924916616,-0.4309724181274001,0.7691495799252622,0.13688179396811984,1
-0.12965752477545311,0.13497272029933063,-1.1662195511869413,-0.3642649444506152,0.31861518267137695,-0.3591224082617854,0.44344942556608785,0.29099591979265743,1
-0.05333830539727831,1.1975669261687532,0.3004271375966357,-0.9989393860014996,-0.7795788357762179,0.05633429070619317,-0.3959403147216582,-1.0495274562403025,1
-1.7549357192130917,0.4548261317922033,-1.4126324290830046,1.5336585085707581,-1.968011997143078,-3.00684060761373,1.6957537042139796,0.9958450189101763,0
0.8810722789682973,1.0644999021777515,1.1204119924139873,-0.77572825264864,0.5097338489984611,1.0235471737291022,-0.7511044864992343,-1.2055821174183077,1
0.42251504676229484,-2.2733025692110185,1.6046551447831978,1.2512901021551093,-0.16142732243722893,0.5868917769593053,0.4350200726629606,0.9745842012860547,0
-0.15414344104529973,1.5367940524839754,0.4541829502564779,-0.6362315120792053,-0.19711985478043018,-0.027675519577878005,-0.5060691618995153,-1.119501214335309,1
-0.24889788341998442,-0.13992759834597301,0.77605436471553,-1.2821725385846696,-0.5701313736185175,1.4027339867136943,-1.950522633580986,-0.9804385369263929,0
-0.4450192960437126,-0.6709241928442993,0.6459823050310125,-0.024543028495709,-0.6285440091958492,0.06173359227292029,0.04350558307956256,0.09085300680941946,0
1.9215614953891476,0.10080489607809767,0.8614756572182413,-0.22196037308487973,-1.8814916356308904,0.27824515724790605,0.7048660024225788,-0.4202691852617803,1
0.6023529837922458,0.4873604794490861,-0.36171685499509576,-1.190621851412689,-0.4212791928181559,0.26716299230186874,0.23575075321149574,-0.4747835388093082,1
-0.4951386007328936,-0.8891486447295073,-0.6880940955999533,1.7972470586161344,0.7638576161613392,-1.16338454202847,1.2168533623972109,1.4626394726970449,0
0.7998724338511571,0.5689314293570751,0.18023816376316973,-1.1990743634475398,-0.292914443270493,0.6344797658455151,-0.10749716953900107,-0.7463290415233648,1
-0.29617214943051395,-0.2306929419619774,-0.1490883385008029,0.11032279618773261,1.1445406657589814,0.6309541092860681,-1.1075040452702496,0.03360771369376627,0
0.6458042848409884,0.4448617847698609,0.38959168825183316,-1.6235894970476141,-0.13452696336647657,1.6654702109721375,-1.882951179524004,-1.2302548610916944,0
-0.6171138619562749,-0.6687389035828564,1.375012617451891,0.19886469878413093,-0.8121066749695505,0.4756885032434254,-0.936123046414091,-0.26245495936097996,0
1.692375528764835,-0.03481916833875475,-0.026122533164289904,-0.5265991843489988,-0.8993427234544985,0.3534265743351572,0.7256053293566167,-0.11706673844418924,1
-1.428252527137974,-0.8901051983579894,0.8457212204888465,0.47393336887265386,0.7792559424941472,0.43776019606879535,-1.1303657023730742,0.16654808656304787,0
-1.8415689598237988,1.2684165393751226,-0.57290662051082,-1.3575974858700437,-0.028647471559839856,-0.31920458038995114,-0.9421958776179815,-0.9182575323539993,1
0.6060613829373506,-0.06987396724380807,-1.0722079212093205,0.6136870416409543,0.23153857955301738,-0.6727319099303046,1.057911101324813,0.7393941280574046,1
-1.650955561105949,2.7717186681550374,0.763623954681578,-1.8616830960303505,1.6827041798101507,0.7484019443730445,-2.251156162848493,-2.3133111957702956,1
-0.5753949219452121,-0.810498353397601,-0.8180973577617953,0.9347069495042598,0.38471849489189575,-0.7995384049402199,0.7963033700031042,1.0991021088996757,0
-0.4450568415147891,0.24217689803178244,1.0189940945275742,0.24273866091805044,0.12776597978967782,0.2573536850140416,-0.7476810500063806,-0.4621619434332877,0
-0.04230387535254901,0.4940881529290962,-0.6403526660172564,-0.35332030172068485,-0.07832530494782265,-0.325038808901858,0.2493194537690763,-0.08833977270429728,1
1.6311753457700426,0.3285780301240611,0.15108041104551068,-0.04688170390401221,0.3800192805467902,0.4848605377615577,0.4058038321106701,-0.17315246698993408,1
-0.6937679788514727,0.84652983686153,-0.9736018804434334,0.12090291407944155,-1.2266973936986554,-1.1502391228519926,0.06474893697511186,-0.07719539472725821,0
2.011746817765291,0.14154729249633602,1.1064329868370901,-1.3633706002202175,-2.6371097739018836,0.7859601724810378,0.41152426840136935,-0.9668389168232262,1
1.1542519281056345,0.45218480088106866,0.309293674161812,0.04935363634651683,0.6876632231536646,0.47718738434345004,0.06672585960204028,-0.2758169368859653,1
2.007742228779282,-0.09502630964342415,-0.16805568323515796,0.20033753995232698,0.0966848426180596,0.26731701229955385,0.9998842048336468,0.27329870905957576,1
-0.5740904693008698,0.4243701721025468,-1.144670757569598,-0.13474864254111732,-1.1106313549609408,-1.1841462263153282,0.766868351627541,0.2286346952150798,1
2.3055849897735445,0.4757399470992868,1.1246726150805706,-0.9730972924144293,0.9684736434732142,1.807326598352474,-0.4037411044743093,-0.97149863887072,1
-2.023098937291679,-0.1414621421355358,1.232138148243364,0.547858062548704,-1.388327540793041,-0.6182249260467487,-0.7979142261523777,-0.2900955864824173,0
1.128012229477935,1.1305895140425697,1.1650326682230405,-0.5276249256919915,0.30265830470624233,0.9064229300662547,-0.6301957230716262,-1.171131441499998,1
1.3890667066045126,1.3473718963810144,1.3790645119806844,-1.7073483598857089,1.355137788159236,1.9794632058069321,-1.2447450343120077,-1.7662082564730361,1
1.528325680506089,-0.49825990276011467,0.1484555420803511,-0.5681917257527,-2.101118613603556,0.18172937418378748,0.8461960536102741,-0.013870775089010275,1
-0.5832819353385961,-0.6625457420968291,-1.4336943134130922,1.0027898766046028,1.3951159066024188,-0.7689837274978087,0.717407485152344,1.28023001356934,0
-0.8642152833615727,0.07261481745673934,1.2601190745371482,1.3031741189962849,-0.1046651889991198,-0.5579620598978073,-0.10950519594638793,0.00030133759324549585,0
1.5423624469613189,0.4109696136933795,-0.23599120259838838,0.36938732008197667,0.16498418205048815,-0.11505728475299919,0.909755220228178,0.12662865598403222,1
1.2955822527089396,-0.08899330428995307,-0.08929716707033396,0.4679802434891266,-1.2541356224159816,-0.4434972548913766,1.083906597476619,0.29899060534580363,1
0.37507142461032994,0.4840068087734325,-0.2580049001188992,0.1534332964025144,0.8842379181117068,0.34610550824990316,-0.6547559405743844,-0.19103320784163194,0
1.4265379062545218,-0.5964771064154998,-0.6349050793907258,-0.35402504043795796,-0.6240466244481462,0.16497048743735684,0.9888028899721124,0.4478000196045556,1
0.2602266776727109,0.20746003989373163,-0.43638294434205027,-1.0259649803601603,-0.9095595414917582,0.028503267260697372,0.2459872236175897,-0.2892004341279339,1
-1.331292203591675,-1.0989982251159356,0.2729295468845588,0.2297524634623286,0.4316967052096994,0.3336175779719051,-0.9210067850553894,0.3734264458130138,0
0.8476442339399363,-0.05756166566860781,-0.9169726004912221,0.2910209839930316,-0.8497676325661832,-0.7766848304761339,1.3278809932038613,0.5708626249585906,1
-1.001295463136992,-0.41098096247219507,-0.2176736655279278,0.890510281045628,-1.6243208426132518,-1.3574742743806634,0.7286063873542582,0.6176761499119947,0
-0.3386057156110283,-2.0092408823969925,0.2653523187756646,1.6743341508670593,0.45357989692573736,-0.29483409664366983,0.7344747054573388,1.5154928703579567,0
1.3685693604961897,-0.2677740448303148,-0.03460451463292678,-0.006812299619851295,-0.573722422549006,0.2036623111862015,0.6391970457294139,0.1630155415245796,1
0.8203471169840748,1.183834123057626,0.6413590636924793,-1.3857326829611862,0.7595786078329598,1.1437594949526697,-0.7430792653358987,-1.282928207538427,1
1.7139029218529158,1.4252269646670972,1.4995972776787945,-0.36130358821776404,0.3277441021702095,0.9313927228379295,-0.35278037926681655,-1.3188448697543076,1
1.2738705804004358,0.11556829935529862,-0.753190843502654,0.7872715860355701,1.1181902704264086,-0.2574704013626013,1.0334876211405823,0.6318289666321333,1
-0.3038000672699753,0.27590705283806854,0.8473553148478516,-0.9925121659776338,0.13577912483388022,1.3387962142635086,-2.0397683225320455,-1.0727465266272083,0
-0.4514887191328776,-2.202312146060646,0.24130498132256736,0.11318750676668576,0.248214429963851,0.2688408679388902,0.8320859578722296,1.1463854159164284,0
-0.6747410047540735,0.022209215426045203,-0.9941737966809128,-1.6587473358479365,-2.222231176452379,-0.4332049278912559,0.21483635512120094,-0.2747924983669702,1
0.5877902410078538,0.6902076803032267,-0.007288444344212017,-0.8729161539492744,0.9627409447890289,0.7356452080893896,-0.37964322198824135,-0.6180657926259331,1
0.1273225155599429,-0.6034410355976153,-1.419371349406009,1.6898906458019323,-2.343317145168925,-2.2700525748590907,2.152182038645191,1.5023651450455184,1
-1.4716487430022935,-0.6862443014773117,1.6007533486046364,1.2248118033281021,-0.7809951378447805,-0.45460097492083495,-0.37892291977199777,0.14494306225475534,0
-1.7757856834236248,0.5296146083790964,-1.7389974241983186,-0.02355515841479633,-1.1659300461729376,-1.8654863935412902,0.7094285568823827,0.43137524989792353,1
0.860235975420572,0.8840305657200369,0.9657155417983803,-1.6335452209170198,-0.6776080519897072,1.086847096867373,-0.6739055084197723,-1.3931515999733497,1
-1.0743299794852108,-0.6685625355528025,-1.731893882220859,1.0672619358522017,0.3598402839686173,-1.2816995044578665,0.6964181420969896,1.3484063114388716,1
0.9309199194194102,-1.8487211475814243,0.15940820166270064,1.0887771756330387,0.3345699490299952,0.33666788412479337,0.7211480720565492,1.2306384240130295,0
-1.481502051185723,0.7910855065578871,-0.5230377845216021,-0.03919122447023104,-0.448256839843884,-0.9010173519778729,-0.35170992361461995,-0.2395382363217219,0
1.0130169796858037,0.10345021072484753,0.0651837820845533,-1.1352482166747087,0.3660713766200864,1.0070344305623167,-0.1932206473085174,-0.47459809180585827,1
0.897848695652959,-1.8125343484665513,0.21666596931664736,0.5634370964857027,-1.0210521250850495,-0.20007273719352106,1.7001233978195034,1.160555679596909,0
-0.009093963081158531,2.2858733829908373,1.618579385816988,-1.3318586735401907,1.2812014822835973,1.2617070120715286,-1.8174938355100696,-2.1987496029361457,1
1.1854115021509815,-0.22653696656900224,-0.7934119155411348,0.5691770680032114,-0.047804406603241256,-0.44174920162211867,1.2177820374860864,0.7029716038904662,1
-0.46743415177422243,-0.624350925185053,-2.1565151666774445,0.4114783965059201,-1.5153630082072533,-1.7441147790951423,1.6513484598047978,1.3141241906698047,1
-1.8321817046197386,-0.3066839105950178,1.050888232405252,0.8238322656114755,-1.3476992690721048,-0.9215576351470999,-0.15545135790331754,0.046571861491947766,0
0.05968602909006411,-0.2996845524391344,-0.937295896699912,-0.7750346077155945,-1.0754384936012884,-0.2927851641228435,0.5875846345534247,0.2305918654897077,1
-0.6036521470999062,1.4608724590851108,-0.4915915548742325,-1.2050642549396937,2.0297600795592414,0.5068816554975362,-0.915223137178319,-0.9113664752742244,1
-0.06718742400992259,-1.3881720286038355,-0.8651648645747889,0.638633697681892,1.3229101466618662,0.3485243848600737,-0.18164474269789777,1.1111407075541424,0
-1.8093769085039952,-0.12285232661906176,1.3628819246417216,1.9841742654184058,-0.680177235919926,-1.788756551151619,1.1218823313178796,0.5250948671577509,0
-1.0891992045960763,-0.3095334505435001,0.4636883179662286,-0.8849970559308763,0.831311629688618,0.9837750189007436,-1.440156654869304,-0.46710704361060473,0
-1.1888052419348774,-1.0585985111471403,1.1510203574923537,1.1905381327258895,-0.5687281532169162,-0.795834048842965,0.8110848584402842,0.6770701250567507,0
-1.4057495605961783,0.0932859328654405,-0.03833179249062001,0.5581399271700762,-1.2530792556190886,-1.452042130866999,0.7972186998941789,0.29321023114613143,0
0.15443454362486847,0.7177507786312104,-0.01219612717511665,-1.1024279787939828,0.15504253313844812,0.4808898067543614,-0.40805547658370644,-0.7322146019454617,1
-1.47967356573764,0.9360409690179313,-0.6576050793168011,0.23191925110656803,-1.6825090167425227,-1.5464282335748132,0.0421844799401667,-0.1729445106860601,0
-0.7478605673496522,-1.1666165012713063,-0.32530393216371956,1.5248920136318072,0.35010946891106776,-1.284162059813186,1.7204019948299905,1.4856103598592523,0
0.27309037741214215,-0.15172435330663203,-1.4884274056984375,0.8824391432684588,0.9355698513620172,-0.43328182865124554,0.1690684566070773,0.8551809770894869,0
1.5081273754966928,-0.9719333750699091,-1.0419176933627157,0.2529513249742075,0.7689589936094802,0.23445051052326418,1.1132165152750584,1.023459427678978,1
-2.3676624323692366,-0.7564119620914054,0.8625447081396207,1.4499566996337565,-1.234803137842061,-1.5896092469314083,0.5996965067194505,0.6782960495043551,0
-0.0014043983259245413,-1.307162631447203,-1.2733826539248523,1.9285337876317363,0.27899118283981544,-1.5809406488927114,2.216617610974365,2.016481650731843,0
0.4471798052610249,1.3143591359808182,0.695471968460407,-0.6281992694134085,-0.9414923249457808,0.029303895405806628,-0.1902991560260637,-1.0957949013388932,1
0.7346310519356571,0.8362285871276233,0.41420381061895106,-0.4054025235601067,-0.04309716615654565,0.274897646366579,-0.032139466935186024,-0.6600584705981442,1
0.48839598291292685,0.7681165904836879,0.009926658536871556,-0.011681376568254567,-0.009636077100514744,-0.15130827612517794,0.1947825408989517,-0.3303351050412131,1
-0.08176892210631648,-1.4815114893397334,-1.236173007098367,1.5899277734839476,0.8411110797125306,-0.9089673555132649,1.3832694882134273,1.8455216997161625,0
0.4005074883553191,-0.1617934196224282,-0.5884691945169274,-0.06155919564208931,-1.284020272309525,-0.569916591008014,0.835928551169107,0.3061971558888992,1
1.1940233539981624,0.486976575589305,0.5706995125149656,-0.4640885650123675,-0.3507322459772885,0.5534279320128,-0.006805680074335709,-0.602736568534873,1
-0.6265324317050748,-0.9239599177141771,-0.5391464849426502,1.1810671354918378,-0.2385711010924314,-1.0450944120393562,1.0022562555432337,1.1496801566158532,0
-0.05393192202657229,2.083573875055023,0.9374202352157951,-1.2619212991686943,0.8656112170926346,0.769452728162131,-1.2468154709159487,-1.790560285317565,1
-1.5585697789627249,-0.21697826821819285,-0.2498132830052528,0.701842918384465,0.2228800085132983,-0.7153591068892883,-0.25924343464326194,0.4142374178891177,0
1.215723968339067,0.9757816433359568,1.1361593104491678,-2.138186377526856,-0.0904948576147263,1.718785404285428,-0.9988081268526047,-1.6863870730108448,1
-1.6119470087969727,1.922626601269124,-0.6815191633457562,-0.7530209988040723,1.3301501579509518,0.4358515810637015,-2.866369643446173,-1.3178427101444294,0
